DEPTH,DTCO,ECGR,HART,PEFZ,RHOZ,TNPH,Gelogical layer
2275.637,69.073,33.504,2.274,4.227,2.479,0.126,1
2275.789,67.244,35.872,2.28,4.219,2.487,0.117,1
2275.942,68.239,35.666,2.547,4.138,2.503,0.117,1
2276.094,66.986,36.604,3.463,4.011,2.517,0.116,1
2276.246,66.139,34.835,2.997,3.954,2.513,0.124,1
2276.399,66.477,35.196,2.502,4.029,2.493,0.141,1
2276.551,67.808,32.262,1.965,4.144,2.477,0.143,1
2276.704,70.123,31.407,2.152,4.173,2.477,0.127,1
2276.856,68.632,33.303,2.316,4.123,2.487,0.125,1
2277.008,69.402,36.131,2.345,4.075,2.496,0.128,1
2277.161,71.949,38.507,2.238,4.085,2.498,0.134,1
2277.313,73.938,38.017,2.055,4.116,2.496,0.139,1
2277.466,72.946,34.193,2.087,4.108,2.49,0.127,1
2277.618,68.962,28.337,2.209,4.065,2.487,0.105,1
2277.77,68.381,27.569,3.156,3.999,2.49,0.095,1
2277.923,68.713,28.723,4.786,3.894,2.512,0.086,1
2278.075,70.981,33.288,4.989,3.831,2.526,0.097,1
2278.228,72.727,37.977,3.167,3.868,2.519,0.127,1
2278.38,73.832,38.327,2.298,3.992,2.49,0.152,1
2278.532,69.76,37.089,2.292,4.131,2.462,0.138,1
2278.685,70.982,35.578,2.563,4.195,2.454,0.132,1
2278.837,71.232,34.921,2.713,4.218,2.454,0.133,1
2278.99,71.581,36.036,2.797,4.228,2.462,0.137,1
2279.142,70.956,37.222,2.762,4.247,2.473,0.139,1
2279.294,72.028,37.122,2.659,4.24,2.488,0.135,1
2279.447,70.612,36.374,2.747,4.153,2.504,0.133,1
2279.599,70.802,34.047,3.452,4.018,2.507,0.135,1
2279.752,70.935,33.373,3.076,3.941,2.483,0.151,1
2279.904,74.247,35.334,2.338,3.969,2.442,0.169,1
2280.056,75.195,38.03,1.912,4.068,2.422,0.161,1
2280.209,76.29,38.159,1.946,4.129,2.439,0.154,1
2280.361,74.11,36.198,2.144,4.151,2.458,0.145,1
2280.514,72.66,31.798,2.166,4.116,2.457,0.14,1
2280.666,72.505,31.555,2.153,4.07,2.441,0.14,1
2280.818,70.832,32.859,2.329,4.059,2.435,0.14,1
2280.971,70.254,36.191,2.508,4.109,2.445,0.133,1
2281.123,69.634,35.71,2.332,4.192,2.464,0.128,1
2281.276,68.324,34.561,2.176,4.25,2.487,0.119,1
2281.428,67.353,32.9,2.739,4.292,2.503,0.102,1
2281.58,66.359,32.887,4.253,4.334,2.514,0.098,1
2281.733,65.872,36.269,5.524,4.343,2.526,0.104,1
2281.885,67.15,37.622,4.566,4.341,2.527,0.117,1
2282.038,67.429,37.72,3.046,4.328,2.512,0.13,1
2282.19,70.216,33.597,2.491,4.33,2.486,0.137,1
2282.342,72.658,33.363,2.564,4.29,2.476,0.134,1
2282.495,71.065,36.164,2.914,4.218,2.48,0.131,1
2282.647,72.272,38.734,2.676,4.127,2.489,0.136,1
2282.8,73.375,38.746,2.494,4.088,2.486,0.14,1
2282.952,72.673,36.383,2.091,4.084,2.483,0.126,1
2283.104,73.276,32.877,2.12,4.12,2.481,0.116,1
2283.257,74.286,33.385,2.098,4.168,2.476,0.113,1
2283.409,72.039,35.486,2.244,4.24,2.466,0.129,1
2283.562,69.839,39.528,1.981,4.33,2.456,0.146,1
2283.714,68.848,36.411,2.095,4.373,2.456,0.147,1
2283.866,69.713,36.601,2.363,4.385,2.463,0.142,1
2284.019,71.871,37.896,2.878,4.354,2.472,0.135,1
2284.171,71.782,40.025,2.978,4.299,2.481,0.143,1
2284.324,73.135,43.89,2.369,4.23,2.48,0.157,1
2284.476,74.404,40.846,1.816,4.197,2.474,0.158,1
2284.628,76.223,37.625,1.822,4.244,2.467,0.151,1
2284.781,75.894,35.273,2.253,4.347,2.465,0.133,1
2284.933,74.463,35.506,2.447,4.433,2.465,0.143,1
2285.086,73.465,36.116,2.178,4.419,2.467,0.145,1
2285.238,73.572,35.515,2.102,4.318,2.468,0.147,1
2285.39,74.259,33.533,2.185,4.267,2.468,0.139,1
2285.543,74.776,34.805,2.194,4.343,2.462,0.142,1
2285.695,74.365,36.351,2.015,4.443,2.462,0.142,1
2285.848,75.217,37.574,1.967,4.414,2.47,0.146,1
2286,75.02,38.468,2.053,4.307,2.479,0.146,1
2286.152,75.14,38.468,2.103,4.265,2.483,0.142,1
2286.305,74.056,38.3,2.182,4.312,2.487,0.138,1
2286.457,74.304,38.712,2.266,4.372,2.49,0.139,1
2286.61,73.801,38.742,2.307,4.413,2.484,0.141,1
2286.762,72.904,36.17,2.184,4.409,2.48,0.135,1
2286.914,72.73,32.001,2.188,4.36,2.479,0.129,1
2287.067,72.593,32.12,2.279,4.285,2.483,0.123,1
2287.219,73.209,33.433,2.38,4.263,2.48,0.128,1
2287.372,74.465,35.127,2.37,4.25,2.484,0.134,1
2287.524,75.284,36.95,2.289,4.285,2.489,0.137,1
2287.676,75.098,37.471,2.198,4.318,2.495,0.136,1
2287.829,74.655,35.653,2.087,4.41,2.487,0.139,1
2287.981,74.277,34.374,2.011,4.435,2.479,0.132,1
2288.134,73.002,34.189,2.037,4.379,2.478,0.13,1
2288.286,73.343,34.732,2.231,4.329,2.477,0.131,1
2288.438,73.308,34.997,2.275,4.332,2.475,0.135,1
2288.591,73.664,35.046,2.147,4.405,2.469,0.147,1
2288.743,73.817,34.55,2.044,4.421,2.472,0.136,1
2288.896,74.617,35.853,2.227,4.388,2.481,0.134,1
2289.048,73.65,39.332,2.345,4.312,2.491,0.138,1
2289.2,73.033,41.008,2.333,4.243,2.494,0.141,1
2289.353,73.421,38.205,2.218,4.202,2.49,0.141,1
2289.505,74.272,35.725,2.3,4.201,2.483,0.132,1
2289.658,74.398,35.857,2.49,4.198,2.478,0.131,1
2289.81,74.036,37.833,2.326,4.181,2.473,0.137,1
2289.962,74.135,39.586,2.087,4.217,2.466,0.142,1
2290.115,73.59,38.761,2.005,4.251,2.472,0.136,1
2290.267,73.504,38.127,2.381,4.25,2.496,0.128,1
2290.42,73.247,35.279,2.957,4.204,2.513,0.13,1
2290.572,71.339,36.351,2.561,4.193,2.511,0.133,1
2290.724,70.927,35.03,2.1,4.21,2.499,0.135,1
2290.877,72.029,35.702,2.106,4.212,2.499,0.133,1
2291.029,72.374,35.413,2.568,4.226,2.5,0.13,1
2291.182,73.122,34.128,2.753,4.256,2.498,0.13,1
2291.334,73.269,33.433,2.358,4.302,2.493,0.133,1
2291.486,73.264,32.966,2.262,4.332,2.489,0.137,1
2291.639,73.258,32.465,2.291,4.387,2.476,0.137,1
2291.791,73.43,32.37,2.28,4.464,2.459,0.137,1
2291.944,72.974,36.034,2.273,4.504,2.454,0.137,1
2292.096,72.418,39.377,2.135,4.501,2.461,0.14,1
2292.248,73.371,39.618,2.035,4.456,2.478,0.136,1
2292.401,73.211,39.304,2.198,4.419,2.497,0.131,1
2292.553,72.593,39.223,2.756,4.401,2.509,0.132,1
2292.706,74.081,40.905,2.695,4.379,2.513,0.132,1
2292.858,74.145,42.719,2.689,4.359,2.506,0.139,1
2293.01,74.701,44.055,2.484,4.357,2.493,0.141,1
2293.163,74.045,41.47,2.003,4.358,2.48,0.152,1
2293.315,74.359,38.038,1.9,4.368,2.472,0.141,1
2293.468,74.466,36.013,2.319,4.3,2.487,0.133,1
2293.62,72.412,36.364,2.85,4.248,2.495,0.135,1
2293.772,72.006,35.525,2.473,4.239,2.486,0.147,1
2293.925,71.905,35.456,2.178,4.282,2.471,0.141,1
2294.077,74.277,36.584,2.487,4.274,2.486,0.136,1
2294.23,74.34,39.616,2.729,4.259,2.503,0.142,1
2294.382,72.681,39.902,2.469,4.28,2.503,0.15,1
2294.534,72.385,37.328,2.12,4.325,2.487,0.144,1
2294.687,73.839,35.174,2.329,4.316,2.49,0.133,1
2294.839,73.84,34.85,2.74,4.265,2.5,0.127,1
2294.992,73.511,39.364,2.437,4.254,2.502,0.136,1
2295.144,74.36,39.241,2.224,4.302,2.496,0.137,1
2295.296,74.104,38.609,2.027,4.371,2.496,0.125,1
2295.449,74.497,38.208,2.141,4.414,2.501,0.125,1
2295.601,74.97,39.901,2.265,4.421,2.501,0.125,1
2295.754,75.159,39.591,2.531,4.435,2.495,0.127,1
2295.906,74.609,39.344,2.424,4.422,2.493,0.132,1
2296.058,74.911,39.219,2.168,4.418,2.489,0.141,1
2296.211,73.831,37.813,2.103,4.396,2.486,0.144,1
2296.363,73.779,36.304,2.186,4.383,2.48,0.141,1
2296.516,73.284,35.222,2.346,4.351,2.477,0.14,1
2296.668,73.571,36.199,2.378,4.332,2.477,0.133,1
2296.82,73.224,37.475,2.352,4.369,2.478,0.13,1
2296.973,75.547,37.301,2.227,4.438,2.482,0.131,1
2297.125,75.981,37.641,2.23,4.473,2.485,0.134,1
2297.278,75.458,37.785,2.273,4.434,2.487,0.14,1
2297.43,75.45,35.868,2.212,4.388,2.487,0.138,1
2297.582,73.87,31.353,2,4.354,2.49,0.134,1
2297.735,74.699,31.499,1.973,4.344,2.493,0.129,1
2297.887,74.422,31.838,2.053,4.38,2.492,0.131,1
2298.04,73.492,33.54,2.038,4.467,2.488,0.129,1
2298.192,73.903,35.627,1.973,4.525,2.493,0.126,1
2298.344,75.135,37.458,2.089,4.504,2.503,0.122,1
2298.497,76.276,42.131,2.493,4.397,2.516,0.124,1
2298.649,75.421,40.475,2.293,4.364,2.514,0.128,1
2298.802,76.992,39.347,2.085,4.347,2.516,0.134,1
2298.954,77.822,38.178,1.849,4.338,2.515,0.133,1
2299.106,75.537,38.874,2.289,4.293,2.517,0.132,1
2299.259,74.976,41.378,2.111,4.306,2.514,0.128,1
2299.411,73.325,38.46,2.089,4.363,2.518,0.123,1
2299.564,72.92,37.762,2.588,4.445,2.529,0.115,1
2299.716,71.53,37.274,2.968,4.526,2.532,0.116,1
2299.868,70.349,38.071,2.884,4.597,2.523,0.115,1
2300.021,69.886,38.165,2.424,4.647,2.51,0.116,1
2300.173,72.469,36.968,2.159,4.629,2.51,0.117,1
2300.326,73.005,36.888,2.251,4.585,2.517,0.116,1
2300.478,72.636,38.954,1.994,4.525,2.527,0.121,1
2300.63,73.507,40.074,1.948,4.511,2.526,0.126,1
2300.783,73.278,39.068,1.938,4.5,2.524,0.128,1
2300.935,73.197,36.486,1.966,4.448,2.53,0.125,1
2301.088,72.996,33.803,2.658,4.345,2.541,0.12,1
2301.24,72.836,35.564,2.706,4.267,2.546,0.125,1
2301.392,72.416,38.437,2.448,4.297,2.534,0.131,1
2301.545,72.879,39.549,2.11,4.371,2.522,0.132,1
2301.697,73.275,37.513,2.032,4.414,2.518,0.125,1
2301.85,75.29,34.975,2.529,4.374,2.523,0.117,1
2302.002,74.487,35.435,2.688,4.297,2.527,0.118,1
2302.154,73.924,38.225,2.344,4.273,2.53,0.123,1
2302.307,76.765,41.714,2.066,4.326,2.526,0.131,1
2302.459,76.108,41.24,1.692,4.378,2.522,0.13,1
2302.612,76.99,41.627,1.883,4.408,2.511,0.131,1
2302.764,76.812,38.417,2.086,4.385,2.508,0.133,1
2302.916,76.436,40.346,2.111,4.39,2.503,0.138,1
2303.069,77.995,40.85,1.888,4.401,2.501,0.148,1
2303.221,79.014,42.747,1.892,4.422,2.496,0.144,1
2303.374,78.161,43.318,1.89,4.453,2.494,0.143,1
2303.526,78.978,42.117,1.935,4.481,2.495,0.141,1
2303.678,78.357,41.693,2.023,4.488,2.497,0.134,1
2303.831,75.683,41.443,1.923,4.461,2.5,0.13,1
2303.983,75.35,40.27,2.034,4.431,2.507,0.135,1
2304.136,74.519,39.811,2.127,4.429,2.513,0.136,1
2304.288,72.667,37.39,2.291,4.46,2.513,0.133,1
2304.44,72.635,37.712,2.206,4.516,2.502,0.131,1
2304.593,73.24,36.621,2.18,4.592,2.496,0.13,1
2304.745,73.881,35.043,2.103,4.656,2.501,0.129,1
2304.898,73.786,32.49,2.016,4.647,2.517,0.132,1
2305.05,74.084,32.589,1.892,4.569,2.521,0.132,1
2305.202,73.674,33.957,1.999,4.458,2.52,0.132,1
2305.355,73.274,35.343,2.104,4.393,2.51,0.136,1
2305.507,73.638,35.169,2.324,4.381,2.501,0.142,1
2305.66,74.719,34.519,2.036,4.45,2.479,0.147,1
2305.812,73.482,37.997,1.844,4.507,2.463,0.146,1
2305.964,74.476,39.964,1.697,4.536,2.459,0.145,1
2306.117,74.677,40.548,1.713,4.509,2.471,0.144,1
2306.269,74.801,37.382,1.949,4.493,2.486,0.142,1
2306.422,73.925,36.369,2.006,4.508,2.496,0.139,1
2306.574,74.225,36.743,2.06,4.509,2.503,0.137,1
2306.726,73.559,37.777,2.098,4.498,2.511,0.134,1
2306.879,73.771,39.652,2.247,4.487,2.516,0.137,1
2307.031,73.224,42.29,2.294,4.531,2.509,0.135,1
2307.184,75.016,42.938,2.342,4.562,2.499,0.136,1
2307.336,72.594,43.38,2.337,4.532,2.494,0.141,1
2307.488,75.01,41.584,2.009,4.46,2.499,0.14,1
2307.641,75.338,39.756,1.988,4.396,2.503,0.141,1
2307.793,77.032,37.672,2.01,4.389,2.505,0.146,1
2307.946,77.103,37.651,1.975,4.42,2.503,0.154,1
2308.098,76.973,38.387,1.861,4.434,2.504,0.152,1
2308.25,76.683,40.656,1.902,4.47,2.496,0.153,1
2308.403,76.704,40.747,1.82,4.503,2.486,0.161,1
2308.555,75.683,40.878,1.844,4.528,2.481,0.163,1
2308.708,75.007,42.37,1.843,4.508,2.486,0.157,1
2308.86,75.263,39.566,1.806,4.454,2.491,0.148,1
2309.012,75.021,38.279,2.004,4.408,2.492,0.143,1
2309.165,76.354,37.066,2.105,4.387,2.489,0.15,1
2309.317,75.985,38.641,2.014,4.381,2.488,0.164,1
2309.47,75.728,38.276,1.82,4.435,2.476,0.163,1
2309.622,76.057,36.657,1.728,4.477,2.47,0.154,1
2309.774,76.928,38.391,1.785,4.48,2.473,0.148,1
2309.927,77.291,39.724,1.865,4.479,2.477,0.146,1
2310.079,77.148,37.871,1.935,4.498,2.481,0.145,1
2310.232,76.096,36.844,1.996,4.514,2.487,0.151,1
2310.384,75.072,36.503,2.007,4.548,2.493,0.153,1
2310.536,73.41,35.881,1.909,4.61,2.489,0.15,1
2310.689,73.758,35.032,1.788,4.719,2.468,0.142,1
2310.841,71.212,34.762,1.933,4.744,2.456,0.129,1
2310.994,72.925,35.829,2.126,4.657,2.46,0.135,1
2311.146,73.018,36.76,1.923,4.497,2.474,0.145,1
2311.298,74.72,35.504,1.827,4.39,2.477,0.148,1
2311.451,76.09,37.866,1.617,4.386,2.464,0.15,1
2311.603,75.939,40.786,1.61,4.469,2.442,0.153,1
2311.756,74.777,42.256,1.453,4.526,2.436,0.168,1
2311.908,75.158,39.387,1.412,4.546,2.442,0.161,1
2312.06,73.497,37.544,1.561,4.509,2.458,0.139,1
2312.213,75.201,36.203,1.778,4.468,2.471,0.143,1
2312.365,74.005,37.155,1.86,4.409,2.486,0.144,1
2312.518,75.565,38.824,1.919,4.416,2.491,0.147,1
2312.67,76.454,38.407,1.921,4.452,2.493,0.15,1
2312.822,77.627,36.079,1.896,4.525,2.49,0.155,1
2312.975,76.422,38.682,2.039,4.563,2.489,0.16,1
2313.127,76.901,39.455,1.934,4.555,2.487,0.168,1
2313.28,75.742,39.179,1.788,4.515,2.483,0.163,1
2313.432,75.002,36.55,1.692,4.481,2.477,0.154,1
2313.584,76.97,35.866,1.788,4.479,2.471,0.156,1
2313.737,76.735,37.935,1.927,4.464,2.471,0.156,1
2313.889,77.718,41.858,1.83,4.45,2.471,0.161,1
2314.042,78.408,42,1.734,4.456,2.473,0.163,1
2314.194,77.465,38.032,1.681,4.515,2.474,0.162,1
2314.346,77.501,35.125,1.686,4.57,2.475,0.154,1
2314.499,77.29,31.302,1.649,4.593,2.47,0.149,1
2314.651,75.863,35.097,1.639,4.569,2.463,0.15,1
2314.804,81.805,39.701,1.656,4.537,2.459,0.163,1
2314.956,80.683,43.08,1.584,4.535,2.46,0.167,1
2315.108,81.411,41.459,1.574,4.565,2.465,0.161,1
2315.261,80.894,38.385,1.735,4.592,2.472,0.155,1
2315.413,80.308,36.527,1.826,4.575,2.479,0.151,1
2315.566,81.108,40.46,1.847,4.511,2.48,0.151,1
2315.718,78.659,40.533,1.76,4.46,2.476,0.155,1
2315.87,77.139,39.48,1.732,4.504,2.465,0.157,1
2316.023,76.943,36.441,1.684,4.679,2.45,0.154,1
2316.175,75.565,34.212,1.646,4.932,2.434,0.158,1
2316.328,76.008,34.765,1.557,5.17,2.429,0.159,1
2316.48,76.747,36.72,1.535,5.228,2.449,0.169,1
2316.632,78.917,42.387,1.617,5.109,2.466,0.177,1
2316.785,80.977,46.415,1.607,4.864,2.472,0.188,1
2316.937,82.204,48.533,1.599,4.609,2.47,0.182,1
2317.09,83.232,45.508,1.681,4.473,2.473,0.164,1
2317.242,82.102,36.789,1.793,4.447,2.478,0.146,1
2317.394,80.832,36.813,1.696,4.531,2.468,0.157,1
2317.547,80.212,39.249,1.628,4.576,2.461,0.162,1
2317.699,80.269,43.328,1.589,4.545,2.467,0.177,1
2317.852,81.085,46.008,1.541,4.532,2.469,0.194,1
2318.004,79.778,41.001,1.507,4.575,2.467,0.171,1
2318.156,78.864,37.433,1.655,4.685,2.462,0.154,1
2318.309,79.021,36.237,1.897,4.734,2.476,0.135,1
2318.461,79.156,37.002,1.951,4.723,2.493,0.13,1
2318.614,81.342,40.05,1.923,4.674,2.503,0.133,1
2318.766,82.161,46.538,1.73,4.639,2.501,0.14,1
2318.918,83.362,52.239,1.501,4.625,2.493,0.165,1
2319.071,83.746,52.949,1.409,4.607,2.492,0.149,1
2319.223,83.566,51.399,1.481,4.604,2.498,0.145,1
2319.376,82.271,44.67,1.604,4.604,2.508,0.136,1
2319.528,81.773,43.013,1.725,4.622,2.515,0.131,1
2319.68,84.018,43.33,1.748,4.629,2.518,0.134,1
2319.833,85.058,45.191,1.656,4.623,2.517,0.157,1
2319.985,87.477,52.579,1.462,4.59,2.515,0.167,1
2320.138,88.773,54.897,1.279,4.568,2.508,0.174,1
2320.29,87.826,53.996,1.15,4.549,2.504,0.179,1
2320.442,86.331,50.656,1.189,4.55,2.504,0.167,1
2320.595,86.405,47.152,1.27,4.521,2.516,0.144,1
2320.747,85.08,46.193,1.438,4.503,2.528,0.139,1
2320.9,84.52,48.862,1.631,4.52,2.531,0.139,1
2321.052,84.638,50.373,1.632,4.555,2.525,0.158,1
2321.204,84.869,53.294,1.501,4.595,2.515,0.161,1
2321.357,84.893,54.275,1.395,4.571,2.517,0.158,1
2321.509,84.73,51.515,1.437,4.562,2.522,0.152,1
2321.662,83.422,48.273,1.564,4.553,2.532,0.142,1
2321.814,82.934,43.505,1.671,4.59,2.534,0.138,1
2321.966,83.533,43.293,1.795,4.613,2.531,0.139,1
2322.119,85.006,46.704,1.816,4.592,2.531,0.141,1
2322.271,86.806,49.758,1.782,4.539,2.533,0.148,1
2322.424,88.512,53.013,1.458,4.469,2.533,0.161,1
2322.576,89.953,55.186,1.243,4.424,2.523,0.182,1
2322.728,90.794,54.357,1.117,4.424,2.511,0.176,1
2322.881,90.396,52.15,1.159,4.449,2.506,0.175,1
2323.033,86.509,49.911,1.277,4.518,2.508,0.164,1
2323.186,85.012,48.097,1.42,4.603,2.51,0.145,1
2323.338,84.148,49.016,1.59,4.692,2.509,0.139,1
2323.49,84.041,49.859,1.732,4.687,2.513,0.14,1
2323.643,85.118,51.268,1.65,4.608,2.518,0.157,1
2323.795,86.204,52.139,1.455,4.535,2.519,0.171,1
2323.948,87.803,52.861,1.344,4.538,2.51,0.172,1
2324.1,88.032,53.366,1.344,4.573,2.505,0.174,1
2324.252,88.286,53.846,1.386,4.559,2.512,0.172,1
2324.405,89.108,55.095,1.411,4.527,2.522,0.171,1
2324.557,88.608,56.549,1.376,4.513,2.524,0.172,1
2324.71,90.213,57.641,1.301,4.549,2.515,0.175,1
2324.862,89.934,57.144,1.207,4.563,2.508,0.171,1
2325.014,90.112,56.95,1.147,4.569,2.503,0.162,1
2325.167,89.156,55.773,1.111,4.579,2.501,0.164,1
2325.319,88.709,53.954,1.141,4.616,2.5,0.16,1
2325.472,88.279,51.298,1.209,4.623,2.506,0.159,1
2325.624,87.635,50.145,1.313,4.608,2.515,0.156,1
2325.776,87.127,49.052,1.433,4.597,2.522,0.154,1
2325.929,86.868,49.43,1.418,4.588,2.525,0.152,1
2326.081,86.598,50.984,1.366,4.595,2.52,0.149,1
2326.234,86.36,50.195,1.327,4.592,2.52,0.153,1
2326.386,86.266,49.894,1.328,4.571,2.527,0.161,1
2326.538,86.359,48.848,1.383,4.534,2.54,0.162,1
2326.691,86.435,49.436,1.405,4.51,2.544,0.157,1
2326.843,86.723,50.772,1.405,4.574,2.53,0.157,1
2326.996,85.692,49.059,1.42,4.647,2.518,0.158,1
2327.148,85.864,48.619,1.432,4.674,2.519,0.158,1
2327.3,86.028,48.132,1.433,4.653,2.524,0.155,1
2327.453,85.965,47.331,1.373,4.642,2.521,0.155,1
2327.605,85.908,47.233,1.41,4.637,2.514,0.156,1
2327.758,86.154,47.513,1.442,4.623,2.51,0.155,1
2327.91,86.741,47.975,1.439,4.602,2.507,0.163,1
2328.062,86.354,47.737,1.366,4.599,2.502,0.166,1
2328.215,86.254,48.174,1.316,4.619,2.499,0.168,1
2328.367,85.812,50.016,1.311,4.64,2.501,0.168,1
2328.52,85.499,51.819,1.376,4.651,2.506,0.168,1
2328.672,85.412,48.885,1.492,4.642,2.511,0.167,1
2328.824,85.455,47.354,1.592,4.623,2.51,0.161,1
2328.977,85.023,46.054,1.534,4.605,2.504,0.156,1
2329.129,85.982,44.47,1.456,4.575,2.501,0.154,1
2329.282,85.94,45.272,1.39,4.556,2.5,0.156,1
2329.434,86.024,47.76,1.389,4.564,2.497,0.163,1
2329.586,85.072,49.101,1.335,4.576,2.493,0.157,1
2329.739,84.116,47.64,1.341,4.55,2.497,0.15,1
2329.891,83.826,43.828,1.39,4.529,2.507,0.146,1
2330.044,83.891,47.847,1.527,4.519,2.513,0.144,1
2330.196,84.982,51.012,1.631,4.514,2.51,0.147,1
2330.348,86.479,51.445,1.485,4.501,2.498,0.168,1
2330.501,87.536,51.418,1.315,4.506,2.486,0.162,1
2330.653,88.413,49.807,1.216,4.503,2.484,0.163,1
2330.806,88.732,51.52,1.244,4.458,2.491,0.165,1
2330.958,88.936,51.1,1.256,4.4,2.496,0.172,1
2331.11,87.291,50.081,1.221,4.392,2.494,0.166,1
2331.263,86.085,48.497,1.239,4.448,2.493,0.158,1
2331.415,84.739,46.798,1.436,4.561,2.494,0.153,1
2331.568,84.681,45.292,1.68,4.61,2.502,0.147,1
2331.72,84.721,48.086,1.62,4.589,2.499,0.163,1
2331.872,85.027,50.264,1.403,4.512,2.487,0.162,1
2332.025,85.572,50.362,1.236,4.479,2.469,0.163,1
2332.177,86.775,49.432,1.25,4.507,2.463,0.163,1
2332.33,86.817,48.275,1.439,4.516,2.475,0.153,1
2332.482,86.019,47.989,1.627,4.525,2.485,0.168,1
2332.634,86.417,49.873,1.592,4.485,2.486,0.172,1
2332.787,85.559,49.864,1.387,4.426,2.481,0.175,1
2332.939,86.945,48.724,1.257,4.365,2.483,0.175,1
2333.092,87.646,47.371,1.354,4.347,2.491,0.173,1
2333.244,88.515,47.901,1.497,4.37,2.49,0.172,1
2333.396,87.88,48.771,1.428,4.364,2.478,0.175,1
2333.549,88.243,49.033,1.242,4.301,2.464,0.17,1
2333.701,85.242,49.22,1.225,4.234,2.466,0.167,1
2333.854,83.4,44.87,1.362,4.228,2.487,0.152,1
2334.006,82.549,40.655,1.693,4.281,2.512,0.147,1
2334.158,80.414,42.954,2.156,4.308,2.528,0.149,1
2334.311,82.187,43.573,2.244,4.294,2.518,0.177,1
2334.463,83.647,46.961,1.707,4.294,2.489,0.193,1
2334.616,86.8,47.884,1.355,4.345,2.457,0.202,1
2334.768,88.729,49.332,1.336,4.344,2.454,0.187,1
2334.92,87.86,48.645,1.388,4.28,2.468,0.186,1
2335.073,88.356,46.937,1.347,4.187,2.477,0.193,1
2335.225,88.895,47.135,1.312,4.143,2.46,0.199,1
2335.378,88.845,45.908,1.303,4.147,2.436,0.205,1
2335.53,88.522,44.087,1.35,4.168,2.428,0.213,1
2335.682,85.659,44.081,1.443,4.245,2.437,0.185,1
2335.835,84.976,44.477,1.539,4.318,2.459,0.176,1
2335.987,84.848,46.378,1.649,4.301,2.477,0.175,1
2336.14,85.69,46.422,1.637,4.193,2.474,0.194,1
2336.292,85.378,48.166,1.427,4.078,2.45,0.198,1
2336.444,86.178,48.502,1.296,4.05,2.424,0.198,1
2336.597,85.536,48.511,1.363,4.149,2.416,0.194,1
2336.749,86.084,47.527,1.478,4.256,2.429,0.192,1
2336.902,85.398,47.822,1.524,4.297,2.441,0.2,1
2337.054,84.802,46.931,1.449,4.264,2.434,0.212,1
2337.206,84.119,46.157,1.368,4.224,2.415,0.218,1
2337.359,83.65,43.675,1.523,4.229,2.408,0.21,1
2337.511,82.302,44.9,1.812,4.246,2.432,0.187,1
2337.664,82.249,46.883,2.069,4.233,2.465,0.196,1
2337.816,82.591,51.101,2.03,4.182,2.472,0.203,1
2337.968,82.423,50.09,1.531,4.108,2.447,0.23,1
2338.121,85.165,48.468,1.335,4.082,2.418,0.195,1
2338.273,86.525,45.363,1.437,4.115,2.413,0.191,1
2338.426,85.859,45.722,1.603,4.17,2.427,0.193,1
2338.578,83.872,46.376,1.588,4.213,2.431,0.197,1
2338.73,83.851,45.663,1.452,4.198,2.428,0.195,1
2338.883,84.131,43.533,1.387,4.145,2.433,0.181,1
2339.035,84.293,41.531,1.495,4.107,2.451,0.171,1
2339.188,84.093,41.101,1.779,4.133,2.456,0.179,1
2339.34,84.319,43.894,1.723,4.183,2.444,0.194,1
2339.492,85.594,46.447,1.466,4.201,2.431,0.199,1
2339.645,84.951,45.9,1.427,4.196,2.429,0.193,1
2339.797,83.783,45.955,1.457,4.213,2.428,0.195,1
2339.95,83.145,46.292,1.399,4.222,2.431,0.186,1
2340.102,83.352,43.851,1.534,4.22,2.443,0.169,1
2340.254,83.66,44.222,1.745,4.2,2.458,0.164,1
2340.407,83.338,44.322,1.765,4.162,2.46,0.181,1
2340.559,84.082,43.46,1.471,4.119,2.446,0.183,1
2340.712,84.171,42.131,1.347,4.131,2.435,0.186,1
2340.864,84.907,41.724,1.466,4.203,2.437,0.181,1
2341.016,85.045,43.757,1.57,4.312,2.436,0.174,1
2341.169,84.999,44.204,1.508,4.341,2.429,0.176,1
2341.321,84.859,43.765,1.41,4.325,2.418,0.17,1
2341.474,85.031,43.762,1.384,4.242,2.428,0.167,1
2341.626,85.282,44.583,1.584,4.192,2.444,0.163,1
2341.778,84.882,46.62,1.614,4.16,2.452,0.164,1
2341.931,85.424,47.103,1.493,4.199,2.437,0.186,1
2342.083,86.377,47.451,1.339,4.259,2.418,0.188,1
2342.236,86.298,46.235,1.377,4.295,2.41,0.199,1
2342.388,86.567,45.396,1.396,4.285,2.417,0.202,1
2342.54,86.714,43.831,1.405,4.27,2.43,0.196,1
2342.693,85.881,47.934,1.521,4.246,2.444,0.195,1
2342.845,85.551,50.683,1.535,4.218,2.446,0.192,1
2342.998,85.303,51.762,1.42,4.144,2.441,0.194,1
2343.15,85.434,51.883,1.351,4.115,2.438,0.181,1
2343.302,85.691,51.992,1.425,4.154,2.443,0.173,1
2343.455,84.613,47.481,1.546,4.221,2.449,0.171,1
2343.607,84.277,46.28,1.467,4.238,2.448,0.185,1
2343.76,84.458,45.429,1.377,4.235,2.441,0.179,1
2343.912,84.793,42.655,1.341,4.255,2.445,0.171,1
2344.064,85.622,43.162,1.525,4.332,2.449,0.164,1
